,id,name,asins,brand,categories,keys,manufacturer,reviews.date,reviews.dateAdded,reviews.dateSeen,reviews.didPurchase,reviews.doRecommend,reviews.id,reviews.numHelpful,reviews.rating,reviews.sourceURLs,reviews.text,reviews.title,reviews.userCity,reviews.userProvince,reviews.username,numReviews,Sentiment_Score
31358,AV1YE_muvKc47QAVgpwE,,B00U3FPN4U,Amazon Fire Tv,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","848719057492,amazonfiretv/51454342,amazonfiretv2015modelblack/4370400,amazon/b00u3fpn4u,amazonfiretvstreamingmediaplayer/b00u3fpn4u,0848719057492,firetvstreamingmediaplayer2015model/amftv2,firetv/05740864000p",Amazon,2017-06-21T00:00:00.000Z,2017-09-20T05:35:54Z,"2017-08-25T22:08:27.990Z,2017-08-19T09:38:08.892Z,2017-08-08T17:25:01.747Z,2017-08-06T13:32:38.444Z",,True,r31357,0.0,5.0,"http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=78,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=73,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=56,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=54","I am able to see my Directv, Netflix, and amazon prime all in one system.",Great streamer,,,Plug,5056,4
6499,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-04-16T00:00:00.000Z,2017-05-21T01:18:23Z,"2017-04-30T00:08:00.000Z,2017-06-07T08:18:00.000Z",,True,r6499,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=766,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=800",I purchased this tablet for my 4 yr old daughter and it's been outstanding!!! With separate parent controls makes it a breeze to keep kids away from unwanted sites!,Great starter tablet for kids,,,Angel,10966,4
15274,AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",B018Y225IA,Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets","841667103143,0841667103143,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/5025500,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/b018y225ia,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/201625338826,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/362123960192,amazon/b018y225ia",Amazon,2017-02-20T00:00:00.000Z,,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",,True,r15274,0.0,5.0,"http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=32,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=31,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=13,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=20,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=28",Cute little fire. It seems to be worth the value for all the things it can do. It could run a little faster. Nice for the buy.,Nice tablet simple and too many things to do.,,,YunYunOne,1038,3
25847,AVpfl8cLLJeJML43AE3S,"Amazon Fire Tv,,,
Amazon Fire Tv,,,","B00L9EPT8O,B01E6AO69U",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","echowhite/263039693056,echowhite/152558276095,echowhite/292178880467,echowhite/222588935706,echowhite/253120140398,echowhite/322577436254,echowhite/122597356284,echowhite/132263972952,echowhite/322586415668,echowhite/152626395386,echowhite/272724680159,echowhite/222587602421,echowhite/122474318097,echowhite/5588528,echowhite/112567699636,echowhite/272768463386,echowhite/332175902683,echowhite/311908601694,echowhite/292041139369,echowhite/192239032596,echowhite/272768869474,0841667112862,echowhite/222507973621,echowhite/112391858963,echowhite/291992370210,echowhite/b00l9ept8o,echowhite/112480241614,echowhite/b01e6ao69u,echowhite/322589755316,echowhite/322574315372,echowhite/253051886606,echowhite/382165760287,echowhite/222582493180,echowhite/282581384521,echowhite/112479310908,echowhite/302201691992,echowhite/201761456849,echowhite/amechow2k,echowhite/132262816901,echowhite/282571823011,echowhite/322511136772,841667112862,echowhite/232407174148,echowhite/322441917397,echowhite/amechow,echowhite/332296207643,echowhite/152610914446,echowhite/222578584785,echowhite/162591117080,echowhite/162593787621,echowhite/232407374203,echowhite/162595518416,echowhite/152623638099,amazon/b01e6ao69u",Amazon,2017-09-23T00:00:00.000Z,,2017-09-28T00:00:00Z,,True,r25846,0.0,5.0,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=12,Bought think would not use much lets try it out. We have used it everyday,Great addition to your home,,,Ted1224,6619,1
7353,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-10-19T00:00:00.000Z,2017-05-21T01:21:58Z,"2017-04-30T00:09:00.000Z,2017-06-07T08:16:00.000Z",,True,r7353,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=487,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=521","I purchased this as a gift for my aunt, after Her laptop went out.She is happy with the ability to download apps and play games while in her recliner and even found apps for texting. It's very good for people who are not so well versed with technology and don't require a lot of storage space. She loves it, which is all that matters!",Great gift,,,Tightbeccaboo,10966,4
12770,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2015-12-30T00:00:00.000Z,2017-05-21T03:25:15Z,"2017-04-30T00:23:00.000Z,2017-06-07T08:19:00.000Z",,False,r12770,0.0,3.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1120,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1153",The main reason I'm not giving it 5 stars is because it's no iPad. It will be great for kids mostly. The screen quality is not the best.,Good,,,Joshweber04,10966,3
15900,AVqVGWLKnnc1JgDc3jF1,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",B018Y23MNM,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets","firekidseditiontablet7displaywifi16gbgreenkidproofcase/b018y23mnm,841667103402,0841667103402,firekidseditiontablet7displaywifi16gbgreenkidproofcase/5026300,amazon/b018y23mnm",Amazon,2017-03-16T00:00:00.000Z,2017-04-03T18:32:16Z,"2017-03-31T09:12:07.724Z,2017-06-04T02:17:52.189Z,2017-06-03T18:42:06.960Z",,True,r15900,0.0,5.0,"http://reviews.bestbuy.com/3545/5026300/reviews.htm?format=embedded&page=11,http://reviews.bestbuy.com/3545/5026300/reviews.htm?format=embedded&page=47",My son loves his tablet. He proudly proclaims to everyone he meets to check out his cool tablet. He especially loves the Freetime app.,Not the best specs but not bad for the price,,,ss35th,1685,4
144,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-01-23T00:00:00.000Z,2017-05-21T06:01:40Z,"2017-04-30T00:44:00.000Z,2017-04-03T03:03:00.000Z,2017-06-07T09:04:00.000Z",,True,r144,0.0,5.0,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=115,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=100,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=148",I love this Kindle!! I am biased I think however I have had 3 previous ones I prefer Kindles to any other tablet,Awesome,,,Noneya,2814,3
29737,AV1YE_muvKc47QAVgpwE,,B00U3FPN4U,Amazon Fire Tv,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","848719057492,amazonfiretv/51454342,amazonfiretv2015modelblack/4370400,amazon/b00u3fpn4u,amazonfiretvstreamingmediaplayer/b00u3fpn4u,0848719057492,firetvstreamingmediaplayer2015model/amftv2,firetv/05740864000p",Amazon,2016-05-27T00:00:00.000Z,2017-09-20T05:35:59Z,"2017-08-25T22:40:55.125Z,2017-08-19T09:25:41.728Z,2017-08-08T17:27:12.439Z,2017-08-06T13:28:48.987Z",,False,r29736,0.0,3.0,"http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=482,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=477,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=460,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=458",I hope to use it once I figure out how to use it. I am trying.,I haven't really figured out how to use it,,,Tony,5056,3
17790,AV1YnRtnglJLPUi8IJmV,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",B00OQVZDJM,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders","amazon/b00oqvzdjm,848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/263087494445,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/9439005,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/b00oqvzdjm,0848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/00355266000p",Amazon,2015-10-19T00:00:00.000Z,2017-09-05T22:09:30Z,"2017-08-31T22:34:06.834Z,2017-08-02T19:49:52.968Z,2017-08-02T22:14:53.370Z",,True,r17789,0.0,5.0,"http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=360,http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=345","I did my research before I bought this and there have been no surprises. I wanted a nice easy screen to read, and a good battery. The paperwhite has both. For the price it is hard to beat this device.",Great e-reader,,,bbrewardzone,3176,3
8918,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2017-01-13T00:00:00.000Z,2017-05-21T01:35:43Z,"2017-04-30T00:11:00.000Z,2017-06-07T08:12:00.000Z",,True,r8918,0.0,4.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=227,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=260",Tablet is modest for it's price. Good for beginners.,Great tablet for beginners,,,Tejanogold1,10966,2
21950,AV1YnR7wglJLPUi8IJmi,"Echo (White),,,
Echo (White),,,",B00TSUGXKE,Amazon,"Electronics Features,Fire Tablets,Computers & Tablets,Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers","amazon/b00tsugxke,0848719062854,firetablet7displaywifi8gbincludesspecialoffersblack/b00tsugxke,848719062854,firetablet7displaywifi8gbincludesspecialoffersblack/4390200,firetablet7displaywifi8gbincludesspecialoffersblack/322581680105",Amazon,2017-08-11T00:00:00.000Z,,2017-08-19T00:00:00Z,,True,r21949,0.0,5.0,http://reviews.bestbuy.com/3545/4390200/reviews.htm?format=embedded&page=9,Best Black Friday deal. They were available and I got two!,Great,,,Michelle,372,4
31828,AV1YE_muvKc47QAVgpwE,,B00U3FPN4U,Amazon Fire Tv,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","848719057492,amazonfiretv/51454342,amazonfiretv2015modelblack/4370400,amazon/b00u3fpn4u,amazonfiretvstreamingmediaplayer/b00u3fpn4u,0848719057492,firetvstreamingmediaplayer2015model/amftv2,firetv/05740864000p",Amazon,2017-08-08T00:00:00.000Z,2017-09-20T05:35:53Z,"2017-08-25T22:07:46.267Z,2017-08-19T09:37:46.842Z",,True,r31827,0.0,5.0,"http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=22,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=18",This Fire Stick Model has expanded memory for storing photos and your favorite music collections.I would highly recommend this item.,Great Fire Stick for your viewing pleasure!,,,Gibby,5056,4
2441,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-01-06T00:00:00.000Z,2017-05-21T06:03:37Z,"2017-04-30T00:45:00.000Z,2017-06-07T09:03:00.000Z",,True,r2441,0.0,5.0,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=183,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=216",nice tabket for the money with many nice features and durable,nice everyday cheap tablet,,,Richie,2814,3
10264,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-01-08T00:00:00.000Z,2017-05-21T01:58:28Z,"2017-04-30T00:14:00.000Z,2017-06-07T08:13:00.000Z",,True,r10264,0.0,4.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1024,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1057",Best Amazon app for purchasing thinks. More memory card use 64 gb or more,Maximum memory used,,,Viju,10966,4
32688,AV1YE_muvKc47QAVgpwE,,B00U3FPN4U,Amazon Fire Tv,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","848719057492,amazonfiretv/51454342,amazonfiretv2015modelblack/4370400,amazon/b00u3fpn4u,amazonfiretvstreamingmediaplayer/b00u3fpn4u,0848719057492,firetvstreamingmediaplayer2015model/amftv2,firetv/05740864000p",Amazon,2017-05-19T00:00:00.000Z,2017-09-20T05:35:53Z,"2017-08-25T22:06:29.399Z,2017-08-19T09:35:46.118Z,2017-08-08T17:25:23.476Z,2017-08-06T13:32:54.736Z",,True,r32687,0.0,5.0,"http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=108,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=103,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=86,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=84",Buy this and load some software and you're set... Watch anything from sports to movies to tv shows...It's great!!!,Nice alternative to cable,,,sjby,5056,4
15315,AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",B018Y225IA,Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets","841667103143,0841667103143,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/5025500,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/b018y225ia,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/201625338826,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/362123960192,amazon/b018y225ia",Amazon,2017-03-26T00:00:00.000Z,,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",,True,r15315,0.0,5.0,"http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=24,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=23,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=5,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=12,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=20",I love my Fire reader! The best feature is being able to change the screen to black with white letters. This is much easier on my sensitive eyes.,Love it!,,,student,1038,4
27930,AVpfl8cLLJeJML43AE3S,,"B00L9EPT8O,B01E6AO69U",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","echowhite/263039693056,echowhite/152558276095,echowhite/292178880467,echowhite/222588935706,echowhite/253120140398,echowhite/322577436254,echowhite/122597356284,echowhite/132263972952,echowhite/322586415668,echowhite/152626395386,echowhite/272724680159,echowhite/222587602421,echowhite/122474318097,echowhite/5588528,echowhite/112567699636,echowhite/272768463386,echowhite/332175902683,echowhite/311908601694,echowhite/292041139369,echowhite/192239032596,echowhite/272768869474,0841667112862,echowhite/222507973621,echowhite/112391858963,echowhite/291992370210,echowhite/b00l9ept8o,echowhite/112480241614,echowhite/b01e6ao69u,echowhite/322589755316,echowhite/322574315372,echowhite/253051886606,echowhite/382165760287,echowhite/222582493180,echowhite/282581384521,echowhite/112479310908,echowhite/302201691992,echowhite/201761456849,echowhite/amechow2k,echowhite/132262816901,echowhite/282571823011,echowhite/322511136772,841667112862,echowhite/232407174148,echowhite/322441917397,echowhite/amechow,echowhite/332296207643,echowhite/152610914446,echowhite/222578584785,echowhite/162591117080,echowhite/162593787621,echowhite/232407374203,echowhite/162595518416,echowhite/152623638099,amazon/b01e6ao69u",Amazon,2016-08-19T00:00:00.000Z,,"2017-09-28T00:00:00Z,2017-09-08T00:00:00Z,2017-09-12T00:00:00Z,2017-08-31T00:00:00Z,2017-08-08T00:00:00Z,2017-08-15T00:00:00Z,2017-08-01T00:00:00Z",,True,r27929,0.0,4.0,"http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=753,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=680,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=685,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=654,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=586,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=593,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=579",Good for A lot of things. Listen to news briefs in the morning. Hooked up my lights to it. Great product,Great accessory,,,sunnyk715,6619,4
8951,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2017-01-10T00:00:00.000Z,2017-05-21T01:35:57Z,"2017-04-30T00:11:00.000Z,2017-06-07T08:12:00.000Z",,True,r8951,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=230,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=263",Short on memory but easily expands with memory stick. Works great for everyday tasks.,Great value!,,,Mark,10966,3
31435,AV1YE_muvKc47QAVgpwE,,B00U3FPN4U,Amazon Fire Tv,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","848719057492,amazonfiretv/51454342,amazonfiretv2015modelblack/4370400,amazon/b00u3fpn4u,amazonfiretvstreamingmediaplayer/b00u3fpn4u,0848719057492,firetvstreamingmediaplayer2015model/amftv2,firetv/05740864000p",Amazon,2017-06-23T00:00:00.000Z,2017-09-20T05:35:54Z,"2017-08-25T22:08:25.265Z,2017-08-19T09:38:09.302Z,2017-08-08T17:24:55.511Z,2017-08-06T13:32:31.089Z",,True,r31434,0.0,5.0,"http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=72,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=68,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=50,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=49","I have never been a fan of ""smart"" tvs, the interfaces of the best are terrible...The firetv interface is clean, fast and does what i want with relatively little fuss. These are a little more money than the firetv sticks, but much faster and have USB ports for wireless keyboards","little more pricey, but worth it",,,iambecomedeath,5056,1
9497,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-09-23T00:00:00.000Z,2017-05-21T01:45:24Z,"2017-04-30T00:13:00.000Z,2017-06-07T08:16:00.000Z",,True,r9497,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=516,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=549",Excellent product especially for price. Used by my younger daughter.,Great tablet,,,Mommy,10966,4
