,id,name,asins,brand,categories,keys,manufacturer,reviews.date,reviews.dateAdded,reviews.dateSeen,reviews.didPurchase,reviews.doRecommend,reviews.id,reviews.numHelpful,reviews.rating,reviews.sourceURLs,reviews.text,reviews.title,reviews.userCity,reviews.userProvince,reviews.username,numReviews
18953,AV1YnRtnglJLPUi8IJmV,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",B00OQVZDJM,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders","amazon/b00oqvzdjm,848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/263087494445,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/9439005,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/b00oqvzdjm,0848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/00355266000p",Amazon,2016-08-20T00:00:00.000Z,2017-09-05T22:09:30Z,"2017-08-31T22:33:27.818Z,2017-08-02T19:54:00.142Z,2017-08-02T22:17:10.074Z",,True,r18952,3.0,5.0,"http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=215,http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=201","I bought myself a kindle earlier this summer and love it so much that I decided to get one for my ten year old. I thought she was spending too much time engaging in mindless activities on her phone and computer and thought this might be a good alternative. She has responded surprisingly well. One feature that I really like is the dictionary. If she comes across a word she doesn't know or can't read, she can tap on it, and the dictionary will pop up defining the word. This enables her to use her inference skills to decode the word or understand the meaning better. This has been a nice addition to her bedtime routine.",Perfect for whole family,,,Cindi,3176
21845,AV1YnR7wglJLPUi8IJmi,"Echo (White),,,
Echo (White),,,",B00TSUGXKE,Amazon,"Electronics Features,Fire Tablets,Computers & Tablets,Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers","amazon/b00tsugxke,0848719062854,firetablet7displaywifi8gbincludesspecialoffersblack/b00tsugxke,848719062854,firetablet7displaywifi8gbincludesspecialoffersblack/4390200,firetablet7displaywifi8gbincludesspecialoffersblack/322581680105",Amazon,2017-07-29T00:00:00.000Z,,"2017-08-09T00:00:00Z,2017-08-02T00:00:00Z,2017-08-19T00:00:00Z",,True,r21844,0.0,5.0,"http://reviews.bestbuy.com/3545/4390200/reviews.htm?format=embedded&page=2,http://reviews.bestbuy.com/3545/4390200/reviews.htm?format=embedded,http://reviews.bestbuy.com/3545/4390200/reviews.htm?format=embedded&page=11",Brought for my mom and she loves it worth every penny,Excellent,,,Shant,372
25201,AVpfl8cLLJeJML43AE3S,"Amazon - Amazon Tap Portable Bluetooth and Wi-Fi Speaker - Black,,,
Amazon - Amazon Tap Portable Bluetooth and Wi-Fi Speaker - Black,,,","B00L9EPT8O,B01E6AO69U",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","echowhite/263039693056,echowhite/152558276095,echowhite/292178880467,echowhite/222588935706,echowhite/253120140398,echowhite/322577436254,echowhite/122597356284,echowhite/132263972952,echowhite/322586415668,echowhite/152626395386,echowhite/272724680159,echowhite/222587602421,echowhite/122474318097,echowhite/5588528,echowhite/112567699636,echowhite/272768463386,echowhite/332175902683,echowhite/311908601694,echowhite/292041139369,echowhite/192239032596,echowhite/272768869474,0841667112862,echowhite/222507973621,echowhite/112391858963,echowhite/291992370210,echowhite/b00l9ept8o,echowhite/112480241614,echowhite/b01e6ao69u,echowhite/322589755316,echowhite/322574315372,echowhite/253051886606,echowhite/382165760287,echowhite/222582493180,echowhite/282581384521,echowhite/112479310908,echowhite/302201691992,echowhite/201761456849,echowhite/amechow2k,echowhite/132262816901,echowhite/282571823011,echowhite/322511136772,841667112862,echowhite/232407174148,echowhite/322441917397,echowhite/amechow,echowhite/332296207643,echowhite/152610914446,echowhite/222578584785,echowhite/162591117080,echowhite/162593787621,echowhite/232407374203,echowhite/162595518416,echowhite/152623638099,amazon/b01e6ao69u",Amazon,2017-09-01T00:00:00.000Z,,"2017-09-28T00:00:00Z,2017-09-08T00:00:00Z,2017-09-12T00:00:00Z",,True,r25200,0.0,4.0,"http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=94,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=21,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=26",Learning to use Alexa has been an enlightening experience,Great Product,,,Craig,6619
31589,AV1YE_muvKc47QAVgpwE,,B00U3FPN4U,Amazon Fire Tv,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","848719057492,amazonfiretv/51454342,amazonfiretv2015modelblack/4370400,amazon/b00u3fpn4u,amazonfiretvstreamingmediaplayer/b00u3fpn4u,0848719057492,firetvstreamingmediaplayer2015model/amftv2,firetv/05740864000p",Amazon,2017-07-19T00:00:00.000Z,2017-09-20T05:35:54Z,"2017-08-25T22:08:05.169Z,2017-08-19T09:37:59.496Z,2017-08-08T17:24:47.108Z,2017-08-06T13:32:17.669Z",,True,r31588,0.0,5.0,"http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=51,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=46,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=29,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=27",I already own a firestick. I decided to buy this one for my 4k tv due to it supporting 4k. I moved my firestick to the bedroom tv. Great product!,Great product,,,nhn045,5056
22114,AVpfl8cLLJeJML43AE3S,"Echo (White),,,
Echo (White),,,","B00L9EPT8O,B01E6AO69U",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","echowhite/263039693056,echowhite/152558276095,echowhite/292178880467,echowhite/222588935706,echowhite/253120140398,echowhite/322577436254,echowhite/122597356284,echowhite/132263972952,echowhite/322586415668,echowhite/152626395386,echowhite/272724680159,echowhite/222587602421,echowhite/122474318097,echowhite/5588528,echowhite/112567699636,echowhite/272768463386,echowhite/332175902683,echowhite/311908601694,echowhite/292041139369,echowhite/192239032596,echowhite/272768869474,0841667112862,echowhite/222507973621,echowhite/112391858963,echowhite/291992370210,echowhite/b00l9ept8o,echowhite/112480241614,echowhite/b01e6ao69u,echowhite/322589755316,echowhite/322574315372,echowhite/253051886606,echowhite/382165760287,echowhite/222582493180,echowhite/282581384521,echowhite/112479310908,echowhite/302201691992,echowhite/201761456849,echowhite/amechow2k,echowhite/132262816901,echowhite/282571823011,echowhite/322511136772,841667112862,echowhite/232407174148,echowhite/322441917397,echowhite/amechow,echowhite/332296207643,echowhite/152610914446,echowhite/222578584785,echowhite/162591117080,echowhite/162593787621,echowhite/232407374203,echowhite/162595518416,echowhite/152623638099,amazon/b01e6ao69u",Amazon,2017-05-19T00:00:00.000Z,,"2017-09-28T00:00:00Z,2017-09-08T00:00:00Z,2017-09-12T00:00:00Z,2017-08-31T00:00:00Z,2017-08-08T00:00:00Z,2017-08-15T00:00:00Z,2017-08-01T00:00:00Z",,True,r22113,0.0,5.0,"http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=286,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=213,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=217,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=187,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=119,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=126,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=111","Music (great sound), news, sports updates, commute condition and a whole lot more! The nice thing is more available content is consistently coming out. What a versatile, fun piece of electronics!",Welcome Alexa! Great addition to the Family!,,,MrVike,6619
3367,AVsRjfwAU2_QcyX9PHqe,"All-New Kindle E-reader - Black, 6 Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers,,",B01J2G4VBG,Amazon,"Amazon Devices & Accessories,Amazon Device Accessories,Power Adapters & Cables,Kindle Store,Kindle E-Reader Accessories,Kindle Paperwhite Accessories","0841667120171,841667120171,amazon5wusbofficialoemchargerpoweradapterforfiretabletskindleereaders/b01j2g4vbg",Amazon,2017-10-04T00:00:00.000Z,,2017-12-30T00:00:00Z,,,r3367,,5.0,https://www.amazon.com/product-reviews/B01J2G4VBG/,woks fine,Five Stars,,,Brenda K.,402
31711,AV1YE_muvKc47QAVgpwE,,B00U3FPN4U,Amazon Fire Tv,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","848719057492,amazonfiretv/51454342,amazonfiretv2015modelblack/4370400,amazon/b00u3fpn4u,amazonfiretvstreamingmediaplayer/b00u3fpn4u,0848719057492,firetvstreamingmediaplayer2015model/amftv2,firetv/05740864000p",Amazon,2017-07-28T00:00:00.000Z,2017-09-20T05:35:54Z,"2017-08-25T22:07:49.799Z,2017-08-19T09:37:53.605Z,2017-08-08T17:24:34.217Z,2017-08-06T13:32:05.230Z",,True,r31710,0.0,5.0,"http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=37,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=32,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=15,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=13",I have two fire tv boxes and they work great. I pluged my direct into the router with a patch cable for very fast speed. The wifi is also very strong and works great. Love the optional storage slot for a flash card.,Better than the stick,,,MrWood7171,5056
32976,AV1YE_muvKc47QAVgpwE,,B00U3FPN4U,Amazon Fire Tv,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","848719057492,amazonfiretv/51454342,amazonfiretv2015modelblack/4370400,amazon/b00u3fpn4u,amazonfiretvstreamingmediaplayer/b00u3fpn4u,0848719057492,firetvstreamingmediaplayer2015model/amftv2,firetv/05740864000p",Amazon,2016-09-30T00:00:00.000Z,2017-09-20T05:35:53Z,"2017-08-25T22:05:09.892Z,2017-08-19T09:35:35.663Z,2017-08-08T17:30:36.447Z,2017-08-06T13:29:56.866Z",,True,r32975,0.0,5.0,"http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=373,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=369,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=351,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=350","Very happy with the Fire Tv box. I use it to watch live tv on the Playstation Vue app and the picture clarity is great. It freezes up sometimes, I'm not sure if thats a problem with my wifi connectivity, the fire tv, or the app.",Love it!,,,rhys,5056
19937,AV1YnRtnglJLPUi8IJmV,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",B00OQVZDJM,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders","amazon/b00oqvzdjm,848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/263087494445,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/9439005,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/b00oqvzdjm,0848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/00355266000p",Amazon,2016-10-19T00:00:00.000Z,2017-09-05T22:09:30Z,"2017-08-31T22:32:57.003Z,2017-08-02T19:53:47.229Z,2017-08-02T22:16:57.264Z",,True,r19936,0.0,5.0,"http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=185,http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=170","The Kindle Paperwhite is reliable, holds a charge for weeks, is lightweight and easy to hold, allows you to read in bed at night without eye strain or bothering anyone (because of the backlit surface), and stores hundreds of books. What can I say? I love my Kindle, and this one was the second I have bought...this one as a gift for an elderly parent. She loves it! The font is easy to adjust for people who need large print. I take my Kindle everywhere so I am never bored whether I am waiting in the doctor's office or stuck in an airport overseas..",Carry your library with you everywhere,,,NerdMom,3176
31056,AV1YE_muvKc47QAVgpwE,,B00U3FPN4U,Amazon Fire Tv,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","848719057492,amazonfiretv/51454342,amazonfiretv2015modelblack/4370400,amazon/b00u3fpn4u,amazonfiretvstreamingmediaplayer/b00u3fpn4u,0848719057492,firetvstreamingmediaplayer2015model/amftv2,firetv/05740864000p",Amazon,2017-01-27T00:00:00.000Z,2017-09-20T05:35:55Z,"2017-08-25T22:21:22.541Z,2017-08-19T09:26:36.546Z,2017-08-08T17:32:07.464Z,2017-08-06T13:31:51.734Z",,True,r31055,0.0,5.0,"http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=221,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=216,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=199,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=197",Love it I can stream all the stuff that I want to see. Catching up on the shows that's no longer on tv is so cool. I also have amazon prime so I can watch certain movies. Best purchase ever.,Amazon TV greatest thing made.,,,Alice,5056
33742,AV1YE_muvKc47QAVgpwE,,B00U3FPN4U,Amazon Fire Tv,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","848719057492,amazonfiretv/51454342,amazonfiretv2015modelblack/4370400,amazon/b00u3fpn4u,amazonfiretvstreamingmediaplayer/b00u3fpn4u,0848719057492,firetvstreamingmediaplayer2015model/amftv2,firetv/05740864000p",Amazon,2016-01-20T00:00:00.000Z,2017-09-20T05:35:52Z,"2017-08-25T21:57:06.698Z,2017-08-19T09:26:21.627Z,2017-08-08T17:29:29.923Z,2017-08-06T13:27:44.486Z",,True,r33741,0.0,5.0,"http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=584,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=580,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=562,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=561",I bought this for my wife and she uses it every night before she goes to bed. She always watching Netflix or HBO go. Great investment.,Great for movies.,,,dad2468,5056
2570,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-06-03T00:00:00.000Z,2017-07-03T23:07:26Z,2017-06-07T09:02:00.000Z,,True,r2570,0.0,5.0,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=4,Great little tablet. Inexpensive so easy for taking with you without worry.,Great Tablet,,,trish,2814
12138,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-03-25T00:00:00.000Z,2017-05-21T03:15:53Z,"2017-04-30T00:22:00.000Z,2017-06-07T08:19:00.000Z",,True,r12138,1.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=813,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=846",works for my purposes. It is easy to use and easy for my kids to use,nice and cost was low,,,Debs01,10966
23054,AVpfl8cLLJeJML43AE3S,"Echo (White),,,
Echo (White),,,","B00L9EPT8O,B01E6AO69U",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","echowhite/263039693056,echowhite/152558276095,echowhite/292178880467,echowhite/222588935706,echowhite/253120140398,echowhite/322577436254,echowhite/122597356284,echowhite/132263972952,echowhite/322586415668,echowhite/152626395386,echowhite/272724680159,echowhite/222587602421,echowhite/122474318097,echowhite/5588528,echowhite/112567699636,echowhite/272768463386,echowhite/332175902683,echowhite/311908601694,echowhite/292041139369,echowhite/192239032596,echowhite/272768869474,0841667112862,echowhite/222507973621,echowhite/112391858963,echowhite/291992370210,echowhite/b00l9ept8o,echowhite/112480241614,echowhite/b01e6ao69u,echowhite/322589755316,echowhite/322574315372,echowhite/253051886606,echowhite/382165760287,echowhite/222582493180,echowhite/282581384521,echowhite/112479310908,echowhite/302201691992,echowhite/201761456849,echowhite/amechow2k,echowhite/132262816901,echowhite/282571823011,echowhite/322511136772,841667112862,echowhite/232407174148,echowhite/322441917397,echowhite/amechow,echowhite/332296207643,echowhite/152610914446,echowhite/222578584785,echowhite/162591117080,echowhite/162593787621,echowhite/232407374203,echowhite/162595518416,echowhite/152623638099,amazon/b01e6ao69u",Amazon,2017-01-02T00:00:00.000Z,,"2017-09-28T00:00:00Z,2017-09-08T00:00:00Z,2017-09-12T00:00:00Z,2017-08-31T00:00:00Z,2017-08-08T00:00:00Z,2017-08-15T00:00:00Z,2017-08-01T00:00:00Z",,False,r23053,0.0,4.0,"http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=560,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=487,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=492,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=461,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=394,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=401,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=386",Having some problems with our Echo. Does not hold the internet connection. Other devices on the wifi are fine.,Still working to get the Echo connection to not fa,,,Keith,6619
22956,AVpfl8cLLJeJML43AE3S,"Echo (White),,,
Echo (White),,,","B00L9EPT8O,B01E6AO69U",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","echowhite/263039693056,echowhite/152558276095,echowhite/292178880467,echowhite/222588935706,echowhite/253120140398,echowhite/322577436254,echowhite/122597356284,echowhite/132263972952,echowhite/322586415668,echowhite/152626395386,echowhite/272724680159,echowhite/222587602421,echowhite/122474318097,echowhite/5588528,echowhite/112567699636,echowhite/272768463386,echowhite/332175902683,echowhite/311908601694,echowhite/292041139369,echowhite/192239032596,echowhite/272768869474,0841667112862,echowhite/222507973621,echowhite/112391858963,echowhite/291992370210,echowhite/b00l9ept8o,echowhite/112480241614,echowhite/b01e6ao69u,echowhite/322589755316,echowhite/322574315372,echowhite/253051886606,echowhite/382165760287,echowhite/222582493180,echowhite/282581384521,echowhite/112479310908,echowhite/302201691992,echowhite/201761456849,echowhite/amechow2k,echowhite/132262816901,echowhite/282571823011,echowhite/322511136772,841667112862,echowhite/232407174148,echowhite/322441917397,echowhite/amechow,echowhite/332296207643,echowhite/152610914446,echowhite/222578584785,echowhite/162591117080,echowhite/162593787621,echowhite/232407374203,echowhite/162595518416,echowhite/152623638099,amazon/b01e6ao69u",Amazon,2016-12-30T00:00:00.000Z,,"2017-09-28T00:00:00Z,2017-09-08T00:00:00Z,2017-09-12T00:00:00Z,2017-08-31T00:00:00Z,2017-08-08T00:00:00Z,2017-08-15T00:00:00Z,2017-08-01T00:00:00Z",,True,r22955,0.0,5.0,"http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=582,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=509,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=514,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=483,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=415,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=422,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=408",Great device for the family. Can play music from various sources. The voice recognition system is great.. You can control smart devices on your network with the echo..,Great device for the family,,,Vikc,6619
19991,AV1YnRtnglJLPUi8IJmV,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",B00OQVZDJM,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders","amazon/b00oqvzdjm,848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/263087494445,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/9439005,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/b00oqvzdjm,0848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/00355266000p",Amazon,2016-10-11T00:00:00.000Z,2017-09-05T22:09:30Z,"2017-08-31T22:32:56.712Z,2017-08-02T19:53:48.400Z,2017-08-02T22:16:59.840Z",,True,r19990,0.0,5.0,"http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=189,http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=174","I like this one because it has vocabulary list, you can save new words in vocabulary list and review them until you master new words.",Good for English learner,,,bonbon,3176
31308,AV1YE_muvKc47QAVgpwE,,B00U3FPN4U,Amazon Fire Tv,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","848719057492,amazonfiretv/51454342,amazonfiretv2015modelblack/4370400,amazon/b00u3fpn4u,amazonfiretvstreamingmediaplayer/b00u3fpn4u,0848719057492,firetvstreamingmediaplayer2015model/amftv2,firetv/05740864000p",Amazon,2017-06-12T00:00:00.000Z,2017-09-20T05:35:54Z,"2017-08-25T22:08:30.048Z,2017-08-19T09:38:14.472Z,2017-08-08T17:25:10.294Z,2017-08-06T13:32:44.553Z",,True,r31307,0.0,5.0,"http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=87,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=83,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=66,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=64",Firebox is the best streaming device of all of them. Excellent product. Best App capabilities. Easy to use.,The best of all of them,,,Mojo90,5056
